District Name,Zone,Geographical Region,Development Region,Measure Names,Unit,Measure Values
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59113,24375.85
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59112,21834.563
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59111,19951.403
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59103,21076.341
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59102,22210.222
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59101,25865.886
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59093,21613.124
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59092,24119.071
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59091,28020.437
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59082,46528.809
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59081,38698.323
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59073,27922.53
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59072,23913.526
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59071,28171.02
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59063,25121.708
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59062,22163.943
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59061,21965.032000000007
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59054,22582.85
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59053,25698.88
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59052,22979.441000000006
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59051,25295.405
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59042,31515.758
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59041,31195.206
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59032,24552.026
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59031,25459.531000000006
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59023,29296.645
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59022,25484.985
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59021,25245.408
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59013,22339.332
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59012,42623.748
Surkhet,Bheri,Hill,Mid-Western,Average per capita consumption (NR),59011,31788.263
Syangja,Gandaki,Hill,Western,Number of poor,39171,1632.2720000000004
Syangja,Gandaki,Hill,Western,Number of poor,39161,2336.5744
Syangja,Gandaki,Hill,Western,Number of poor,39155,595.6416
Syangja,Gandaki,Hill,Western,Number of poor,39154,582.9868
Syangja,Gandaki,Hill,Western,Number of poor,39153,753.5628
Syangja,Gandaki,Hill,Western,Number of poor,39152,274.873
Syangja,Gandaki,Hill,Western,Number of poor,39151,313.2
Syangja,Gandaki,Hill,Western,Number of poor,39144,310.2861
Syangja,Gandaki,Hill,Western,Number of poor,39143,1081.377
Syangja,Gandaki,Hill,Western,Number of poor,39142,439.192
Syangja,Gandaki,Hill,Western,Number of poor,39141,686.3112
Syangja,Gandaki,Hill,Western,Number of poor,39135,816.2689999999999
Syangja,Gandaki,Hill,Western,Number of poor,39134,966.42
Syangja,Gandaki,Hill,Western,Number of poor,39133,644.8
Syangja,Gandaki,Hill,Western,Number of poor,39132,487.63
Syangja,Gandaki,Hill,Western,Number of poor,39131,1206.1245
Syangja,Gandaki,Hill,Western,Number of poor,39122,2651.3994
Syangja,Gandaki,Hill,Western,Number of poor,39121,1014.2902
Syangja,Gandaki,Hill,Western,Number of poor,39112,637.4924
Syangja,Gandaki,Hill,Western,Number of poor,39111,800.1056
Syangja,Gandaki,Hill,Western,Number of poor,39102,638.1759999999998
Syangja,Gandaki,Hill,Western,Number of poor,39101,1359.15
Syangja,Gandaki,Hill,Western,Number of poor,39092,519.057
Syangja,Gandaki,Hill,Western,Number of poor,39091,1620.8748
Syangja,Gandaki,Hill,Western,Number of poor,39081,1124.226
Syangja,Gandaki,Hill,Western,Number of poor,39072,476.064
Syangja,Gandaki,Hill,Western,Number of poor,39071,652.631
Syangja,Gandaki,Hill,Western,Number of poor,39063,307.9242
Syangja,Gandaki,Hill,Western,Number of poor,39062,645.6149
Syangja,Gandaki,Hill,Western,Number of poor,39061,1056.4686
Syangja,Gandaki,Hill,Western,Number of poor,39051,1016.3236
Syangja,Gandaki,Hill,Western,Number of poor,39044,382.684
Syangja,Gandaki,Hill,Western,Number of poor,39043,264.2076
Syangja,Gandaki,Hill,Western,Number of poor,39042,654.976
Syangja,Gandaki,Hill,Western,Number of poor,39041,934.5032
Syangja,Gandaki,Hill,Western,Number of poor,39032,1063.5352
Syangja,Gandaki,Hill,Western,Number of poor,39031,1378.9971
Syangja,Gandaki,Hill,Western,Number of poor,39022,535.6125
Syangja,Gandaki,Hill,Western,Number of poor,39021,312.9324
Syangja,Gandaki,Hill,Western,Number of poor,39013,222.588
Syangja,Gandaki,Hill,Western,Number of poor,39012,402.9376
Syangja,Gandaki,Hill,Western,Number of poor,39011,440.3868
Syangja,Gandaki,Hill,Western,Severity of poverty,39171,0.004
Syangja,Gandaki,Hill,Western,Severity of poverty,39161,0.0044
Syangja,Gandaki,Hill,Western,Severity of poverty,39155,0.0084
Syangja,Gandaki,Hill,Western,Severity of poverty,39154,0.0105
Syangja,Gandaki,Hill,Western,Severity of poverty,39153,0.0079
Syangja,Gandaki,Hill,Western,Severity of poverty,39152,0.0062
Syangja,Gandaki,Hill,Western,Severity of poverty,39151,0.0019
Syangja,Gandaki,Hill,Western,Severity of poverty,39144,0.0033
Syangja,Gandaki,Hill,Western,Severity of poverty,39143,0.0119
Syangja,Gandaki,Hill,Western,Severity of poverty,39142,0.0062
Syangja,Gandaki,Hill,Western,Severity of poverty,39141,0.0044
Syangja,Gandaki,Hill,Western,Severity of poverty,39135,0.0054
Syangja,Gandaki,Hill,Western,Severity of poverty,39134,0.0125
Syangja,Gandaki,Hill,Western,Severity of poverty,39133,0.0108
Syangja,Gandaki,Hill,Western,Severity of poverty,39132,0.0134
Syangja,Gandaki,Hill,Western,Severity of poverty,39131,0.0109
Syangja,Gandaki,Hill,Western,Severity of poverty,39122,0.0125
Syangja,Gandaki,Hill,Western,Severity of poverty,39121,0.0154
Syangja,Gandaki,Hill,Western,Severity of poverty,39112,0.0087
Syangja,Gandaki,Hill,Western,Severity of poverty,39111,0.008
Syangja,Gandaki,Hill,Western,Severity of poverty,39102,0.0066
Syangja,Gandaki,Hill,Western,Severity of poverty,39101,0.0156
Syangja,Gandaki,Hill,Western,Severity of poverty,39092,0.0052
Syangja,Gandaki,Hill,Western,Severity of poverty,39091,0.0137
Syangja,Gandaki,Hill,Western,Severity of poverty,39081,0.0038
Syangja,Gandaki,Hill,Western,Severity of poverty,39072,0.0053
Syangja,Gandaki,Hill,Western,Severity of poverty,39071,0.0077
Syangja,Gandaki,Hill,Western,Severity of poverty,39063,0.0077
Syangja,Gandaki,Hill,Western,Severity of poverty,39062,0.0103
Syangja,Gandaki,Hill,Western,Severity of poverty,39061,0.009000000000000001
Syangja,Gandaki,Hill,Western,Severity of poverty,39051,0.0051
Syangja,Gandaki,Hill,Western,Severity of poverty,39044,0.0037
Syangja,Gandaki,Hill,Western,Severity of poverty,39043,0.0049
Syangja,Gandaki,Hill,Western,Severity of poverty,39042,0.0083
Syangja,Gandaki,Hill,Western,Severity of poverty,39041,0.0116
Syangja,Gandaki,Hill,Western,Severity of poverty,39032,0.0083
Syangja,Gandaki,Hill,Western,Severity of poverty,39031,0.0113
Syangja,Gandaki,Hill,Western,Severity of poverty,39022,0.0134
Syangja,Gandaki,Hill,Western,Severity of poverty,39021,0.0049
Syangja,Gandaki,Hill,Western,Severity of poverty,39013,0.0055
Syangja,Gandaki,Hill,Western,Severity of poverty,39012,0.0179
Syangja,Gandaki,Hill,Western,Severity of poverty,39011,0.0037
Syangja,Gandaki,Hill,Western,Poverty gap,39171,0.0132
Syangja,Gandaki,Hill,Western,Poverty gap,39161,0.0146
Syangja,Gandaki,Hill,Western,Poverty gap,39155,0.0267
Syangja,Gandaki,Hill,Western,Poverty gap,39154,0.0336
Syangja,Gandaki,Hill,Western,Poverty gap,39153,0.0258
Syangja,Gandaki,Hill,Western,Poverty gap,39152,0.0184
Syangja,Gandaki,Hill,Western,Poverty gap,39151,0.0065
Syangja,Gandaki,Hill,Western,Poverty gap,39144,0.012
Syangja,Gandaki,Hill,Western,Poverty gap,39143,0.0377
Syangja,Gandaki,Hill,Western,Poverty gap,39142,0.0206
Syangja,Gandaki,Hill,Western,Poverty gap,39141,0.015
Syangja,Gandaki,Hill,Western,Poverty gap,39135,0.0178
Syangja,Gandaki,Hill,Western,Poverty gap,39134,0.0401
Syangja,Gandaki,Hill,Western,Poverty gap,39133,0.0343
Syangja,Gandaki,Hill,Western,Poverty gap,39132,0.039
Syangja,Gandaki,Hill,Western,Poverty gap,39131,0.0343
Syangja,Gandaki,Hill,Western,Poverty gap,39122,0.0393
Syangja,Gandaki,Hill,Western,Poverty gap,39121,0.0467
Syangja,Gandaki,Hill,Western,Poverty gap,39112,0.0278
Syangja,Gandaki,Hill,Western,Poverty gap,39111,0.0259
Syangja,Gandaki,Hill,Western,Poverty gap,39102,0.0229
Syangja,Gandaki,Hill,Western,Poverty gap,39101,0.048
Syangja,Gandaki,Hill,Western,Poverty gap,39092,0.0179
Syangja,Gandaki,Hill,Western,Poverty gap,39091,0.0431
Syangja,Gandaki,Hill,Western,Poverty gap,39081,0.0136
Syangja,Gandaki,Hill,Western,Poverty gap,39072,0.0171
Syangja,Gandaki,Hill,Western,Poverty gap,39071,0.0257
Syangja,Gandaki,Hill,Western,Poverty gap,39063,0.0258
Syangja,Gandaki,Hill,Western,Poverty gap,39062,0.0337
Syangja,Gandaki,Hill,Western,Poverty gap,39061,0.0285
Syangja,Gandaki,Hill,Western,Poverty gap,39051,0.0176
Syangja,Gandaki,Hill,Western,Poverty gap,39044,0.0117
Syangja,Gandaki,Hill,Western,Poverty gap,39043,0.0171
Syangja,Gandaki,Hill,Western,Poverty gap,39042,0.0264
Syangja,Gandaki,Hill,Western,Poverty gap,39041,0.0373
Syangja,Gandaki,Hill,Western,Poverty gap,39032,0.0263
Syangja,Gandaki,Hill,Western,Poverty gap,39031,0.0351
Syangja,Gandaki,Hill,Western,Poverty gap,39022,0.0407
Syangja,Gandaki,Hill,Western,Poverty gap,39021,0.0168
Syangja,Gandaki,Hill,Western,Poverty gap,39013,0.0195
Syangja,Gandaki,Hill,Western,Poverty gap,39012,0.0511
Syangja,Gandaki,Hill,Western,Poverty gap,39011,0.0131
Syangja,Gandaki,Hill,Western,Percent of poor,39171,6.8
Syangja,Gandaki,Hill,Western,Percent of poor,39161,7.61
Syangja,Gandaki,Hill,Western,Percent of poor,39155,12.96
Syangja,Gandaki,Hill,Western,Percent of poor,39154,16.28
Syangja,Gandaki,Hill,Western,Percent of poor,39153,13.11
Syangja,Gandaki,Hill,Western,Percent of poor,39152,8.51
Syangja,Gandaki,Hill,Western,Percent of poor,39151,3.6
Syangja,Gandaki,Hill,Western,Percent of poor,39144,6.99
Syangja,Gandaki,Hill,Western,Percent of poor,39143,18.15
Syangja,Gandaki,Hill,Western,Percent of poor,39142,10.66
Syangja,Gandaki,Hill,Western,Percent of poor,39141,7.96
Syangja,Gandaki,Hill,Western,Percent of poor,39135,9.26
Syangja,Gandaki,Hill,Western,Percent of poor,39134,19.5
Syangja,Gandaki,Hill,Western,Percent of poor,39133,16.64
Syangja,Gandaki,Hill,Western,Percent of poor,39132,17.05
Syangja,Gandaki,Hill,Western,Percent of poor,39131,16.31
Syangja,Gandaki,Hill,Western,Percent of poor,39122,18.66
Syangja,Gandaki,Hill,Western,Percent of poor,39121,21.34
Syangja,Gandaki,Hill,Western,Percent of poor,39112,13.61
Syangja,Gandaki,Hill,Western,Percent of poor,39111,12.88
Syangja,Gandaki,Hill,Western,Percent of poor,39102,12.32
Syangja,Gandaki,Hill,Western,Percent of poor,39101,22.1
Syangja,Gandaki,Hill,Western,Percent of poor,39092,9.63
Syangja,Gandaki,Hill,Western,Percent of poor,39091,20.52
Syangja,Gandaki,Hill,Western,Percent of poor,39081,7.64
Syangja,Gandaki,Hill,Western,Percent of poor,39072,8.64
Syangja,Gandaki,Hill,Western,Percent of poor,39071,13.3
Syangja,Gandaki,Hill,Western,Percent of poor,39063,13.47
Syangja,Gandaki,Hill,Western,Percent of poor,39062,16.87
Syangja,Gandaki,Hill,Western,Percent of poor,39061,13.98
Syangja,Gandaki,Hill,Western,Percent of poor,39051,9.56
Syangja,Gandaki,Hill,Western,Percent of poor,39044,5.8
Syangja,Gandaki,Hill,Western,Percent of poor,39043,9.29
Syangja,Gandaki,Hill,Western,Percent of poor,39042,12.8
Syangja,Gandaki,Hill,Western,Percent of poor,39041,18.32
Syangja,Gandaki,Hill,Western,Percent of poor,39032,12.74
Syangja,Gandaki,Hill,Western,Percent of poor,39031,16.77
Syangja,Gandaki,Hill,Western,Percent of poor,39022,18.63
Syangja,Gandaki,Hill,Western,Percent of poor,39021,9.06
Syangja,Gandaki,Hill,Western,Percent of poor,39013,10.8
Syangja,Gandaki,Hill,Western,Percent of poor,39012,21.71
Syangja,Gandaki,Hill,Western,Percent of poor,39011,7.21
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39171,52254.239
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39161,46025.109
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39155,40536.595
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39154,33328.948
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39153,36114.071
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39152,43083.32700000001
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39151,52012.71400000001
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39144,41191.777
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39143,32276.967
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39142,38731.841
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39141,42985.106
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39135,42136.7
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39134,31586.026
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39133,33457.483
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39132,35776.062000000005
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39131,34948.488
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39122,32903.948
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39121,32019.651
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39112,36956.583
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39111,36614.863
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39102,36924.816
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39101,30926.39
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39092,39775.485
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39091,31316.778
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39081,41589.775
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39072,40642.339
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39071,35084.338
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39063,34764.16
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39062,32745.339
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39061,34949.34
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39051,40093.431
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39044,53122.88400000001
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39043,41727.963
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39042,38080.666
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39041,32447.147
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39032,37433.985
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39031,33762.323
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39022,33358.586
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39021,39870.548
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39013,36900.68
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39012,31780.507
Syangja,Gandaki,Hill,Western,Average per capita consumption (NR),39011,42894.152
Tanahu,Gandaki,Hill,Western,Number of poor,38141,2741.2461
Tanahu,Gandaki,Hill,Western,Number of poor,38132,1157.137
Tanahu,Gandaki,Hill,Western,Number of poor,38131,1500.295
Tanahu,Gandaki,Hill,Western,Number of poor,38123,1026.1336
Tanahu,Gandaki,Hill,Western,Number of poor,38122,573.4259999999998
Tanahu,Gandaki,Hill,Western,Number of poor,38121,1176.1523
Tanahu,Gandaki,Hill,Western,Number of poor,38112,624.6212
Tanahu,Gandaki,Hill,Western,Number of poor,38111,2370.212
Tanahu,Gandaki,Hill,Western,Number of poor,38104,808.2624
Tanahu,Gandaki,Hill,Western,Number of poor,38103,595.7112
Tanahu,Gandaki,Hill,Western,Number of poor,38102,707.4408
Tanahu,Gandaki,Hill,Western,Number of poor,38101,1381.2064
Tanahu,Gandaki,Hill,Western,Number of poor,38092,2073.2453
Tanahu,Gandaki,Hill,Western,Number of poor,38091,2593.5904
Tanahu,Gandaki,Hill,Western,Number of poor,38083,2052.5922
Tanahu,Gandaki,Hill,Western,Number of poor,38082,919.7116
Tanahu,Gandaki,Hill,Western,Number of poor,38081,1683.3648
Tanahu,Gandaki,Hill,Western,Number of poor,38072,2464.4256
Tanahu,Gandaki,Hill,Western,Number of poor,38071,2530.9383
Tanahu,Gandaki,Hill,Western,Number of poor,38062,1112.2461
Tanahu,Gandaki,Hill,Western,Number of poor,38061,3571.2292
Tanahu,Gandaki,Hill,Western,Number of poor,38053,970.569
Tanahu,Gandaki,Hill,Western,Number of poor,38052,1687.7328
Tanahu,Gandaki,Hill,Western,Number of poor,38051,1356.4296
Tanahu,Gandaki,Hill,Western,Number of poor,38043,1107.7276
Tanahu,Gandaki,Hill,Western,Number of poor,38042,2162.5065
Tanahu,Gandaki,Hill,Western,Number of poor,38041,1437.975
Tanahu,Gandaki,Hill,Western,Number of poor,38033,412.7552
Tanahu,Gandaki,Hill,Western,Number of poor,38032,794.2739999999999
Tanahu,Gandaki,Hill,Western,Number of poor,38031,843.9
Tanahu,Gandaki,Hill,Western,Number of poor,38022,539.1275
Tanahu,Gandaki,Hill,Western,Number of poor,38021,1490.5275
Tanahu,Gandaki,Hill,Western,Number of poor,38011,1859.1625
Tanahu,Gandaki,Hill,Western,Severity of poverty,38141,0.0041
Tanahu,Gandaki,Hill,Western,Severity of poverty,38132,0.0066
Tanahu,Gandaki,Hill,Western,Severity of poverty,38131,0.0107
Tanahu,Gandaki,Hill,Western,Severity of poverty,38123,0.0095
Tanahu,Gandaki,Hill,Western,Severity of poverty,38122,0.003
Tanahu,Gandaki,Hill,Western,Severity of poverty,38121,0.0083
Tanahu,Gandaki,Hill,Western,Severity of poverty,38112,0.0022
Tanahu,Gandaki,Hill,Western,Severity of poverty,38111,0.0076
Tanahu,Gandaki,Hill,Western,Severity of poverty,38104,0.0151
Tanahu,Gandaki,Hill,Western,Severity of poverty,38103,0.0043
Tanahu,Gandaki,Hill,Western,Severity of poverty,38102,0.0092
Tanahu,Gandaki,Hill,Western,Severity of poverty,38101,0.0223
Tanahu,Gandaki,Hill,Western,Severity of poverty,38092,0.0245
Tanahu,Gandaki,Hill,Western,Severity of poverty,38091,0.0151
Tanahu,Gandaki,Hill,Western,Severity of poverty,38083,0.0234
Tanahu,Gandaki,Hill,Western,Severity of poverty,38082,0.0196
Tanahu,Gandaki,Hill,Western,Severity of poverty,38081,0.0266
Tanahu,Gandaki,Hill,Western,Severity of poverty,38072,0.0344
Tanahu,Gandaki,Hill,Western,Severity of poverty,38071,0.021
Tanahu,Gandaki,Hill,Western,Severity of poverty,38062,0.0267
Tanahu,Gandaki,Hill,Western,Severity of poverty,38061,0.0201
Tanahu,Gandaki,Hill,Western,Severity of poverty,38053,0.0271
Tanahu,Gandaki,Hill,Western,Severity of poverty,38052,0.0388
Tanahu,Gandaki,Hill,Western,Severity of poverty,38051,0.0059
Tanahu,Gandaki,Hill,Western,Severity of poverty,38043,0.0094
Tanahu,Gandaki,Hill,Western,Severity of poverty,38042,0.0077
Tanahu,Gandaki,Hill,Western,Severity of poverty,38041,0.0083
Tanahu,Gandaki,Hill,Western,Severity of poverty,38033,0.0059
Tanahu,Gandaki,Hill,Western,Severity of poverty,38032,0.006
Tanahu,Gandaki,Hill,Western,Severity of poverty,38031,0.0064
Tanahu,Gandaki,Hill,Western,Severity of poverty,38022,0.014
Tanahu,Gandaki,Hill,Western,Severity of poverty,38021,0.0083
Tanahu,Gandaki,Hill,Western,Severity of poverty,38011,0.0164
Tanahu,Gandaki,Hill,Western,Poverty gap,38141,0.013
Tanahu,Gandaki,Hill,Western,Poverty gap,38132,0.0221
Tanahu,Gandaki,Hill,Western,Poverty gap,38131,0.0327
Tanahu,Gandaki,Hill,Western,Poverty gap,38123,0.0309
Tanahu,Gandaki,Hill,Western,Poverty gap,38122,0.0101
Tanahu,Gandaki,Hill,Western,Poverty gap,38121,0.0266
Tanahu,Gandaki,Hill,Western,Poverty gap,38112,0.0075
Tanahu,Gandaki,Hill,Western,Poverty gap,38111,0.0248
Tanahu,Gandaki,Hill,Western,Poverty gap,38104,0.0462
Tanahu,Gandaki,Hill,Western,Poverty gap,38103,0.0139
Tanahu,Gandaki,Hill,Western,Poverty gap,38102,0.0302
Tanahu,Gandaki,Hill,Western,Poverty gap,38101,0.0647
Tanahu,Gandaki,Hill,Western,Poverty gap,38092,0.071
Tanahu,Gandaki,Hill,Western,Poverty gap,38091,0.0458
Tanahu,Gandaki,Hill,Western,Poverty gap,38083,0.067
Tanahu,Gandaki,Hill,Western,Poverty gap,38082,0.0558
Tanahu,Gandaki,Hill,Western,Poverty gap,38081,0.0748
Tanahu,Gandaki,Hill,Western,Poverty gap,38072,0.0914
Tanahu,Gandaki,Hill,Western,Poverty gap,38071,0.0611
Tanahu,Gandaki,Hill,Western,Poverty gap,38062,0.0752
Tanahu,Gandaki,Hill,Western,Poverty gap,38061,0.058
Tanahu,Gandaki,Hill,Western,Poverty gap,38053,0.076
Tanahu,Gandaki,Hill,Western,Poverty gap,38052,0.1026
Tanahu,Gandaki,Hill,Western,Poverty gap,38051,0.0179
Tanahu,Gandaki,Hill,Western,Poverty gap,38043,0.0295
Tanahu,Gandaki,Hill,Western,Poverty gap,38042,0.0243
Tanahu,Gandaki,Hill,Western,Poverty gap,38041,0.0251
Tanahu,Gandaki,Hill,Western,Poverty gap,38033,0.0191
Tanahu,Gandaki,Hill,Western,Poverty gap,38032,0.0207
Tanahu,Gandaki,Hill,Western,Poverty gap,38031,0.0218
Tanahu,Gandaki,Hill,Western,Poverty gap,38022,0.0419
Tanahu,Gandaki,Hill,Western,Poverty gap,38021,0.0267
Tanahu,Gandaki,Hill,Western,Poverty gap,38011,0.0483
Tanahu,Gandaki,Hill,Western,Percent of poor,38141,6.39
Tanahu,Gandaki,Hill,Western,Percent of poor,38132,11.45
Tanahu,Gandaki,Hill,Western,Percent of poor,38131,15.25
Tanahu,Gandaki,Hill,Western,Percent of poor,38123,15.32
Tanahu,Gandaki,Hill,Western,Percent of poor,38122,5.4
Tanahu,Gandaki,Hill,Western,Percent of poor,38121,13.19
Tanahu,Gandaki,Hill,Western,Percent of poor,38112,3.98
